ID,X,Y
3988,161638.1406,-427395.875
3991,162270.125,-427958.3438
3990,163060.625,-427101.2813
6813,198218.2243,-463854.5094
6812,189483.8799,-443138.8342
6815,166410.5708,-443937.3053
6814,172467.2516,-444884.5819
6809,135396.2491,-362633.0541
6808,194367.555,-444156.5198
6811,210471.2963,-479242.635
6810,207190.2739,-481293.1172
6822,180218.4765,-465756.9752
6821,182452.2798,-471677.2295
6825,199252.1952,-473736.1846
6824,201275.2635,-475875.6392
6817,198801.2,-459403.8999
6816,201345.6728,-459347.2301
6820,197877.0498,-475848.9591
6819,197717.4873,-468007.8324
6055,222889.6094,-505324.7188
6054,225582.8438,-482220.8438
6057,224588.8286,-502451.7385
6056,218126.0607,-496304.6633
6051,218663.2103,-493081.7659
6050,209961.3438,-486646.6563
6053,213422.3438,-485668.75
6052,214728.1094,-493978.5313
6805,200904.2344,-477724.625
6804,200187.9688,-478575.1875
6807,200398.9429,-475088.3199
6806,199113.5625,-476829.2813
6801,198240.6094,-477814.1563
6800,197569.4219,-460127.8125
6803,199695.5313,-479134.7813
6802,198531.5938,-478373.75
110092,102398.9063,-354324.9688
65170,214150,-428489.4375
117171,208610.2031,-441675.5313
111512,210128.4063,-440580.8125
57246,125685.8047,-415252.7188
57239,209814.8594,-440645.8125
64997,125616.5547,-415181.4063
57250,215333.4531,-457771
122197,125589.3672,-415412.7813
121953,211259.7344,-444940.875
122205,125690.9688,-415301.3125
122199,124769.2891,-415829.7813
121823,214162.1406,-433670.7188
119222,212266.1094,-432353.5938
121838,210922.9531,-440185.2188
121825,213626.8281,-433685.125
41141,210461.3281,-438395.0625
41120,211919.9531,-433560.4063
55008,224001.8281,-510215.375
41182,207252.5,-442409.7813
6827,194681.3074,-459845.9241
6826,191663.4467,-476348.4155
41116,213159.6094,-429902.8125
6835,206798.4587,-475943.0051
56831,108674.7422,-428143.9063
56676,125616.6016,-415241.5313
57237,209849.9375,-440679.0313
56832,108709.8359,-428200.7188
55350,216377.0156,-457195.5
55340,208820.5938,-441897.2188
56035,211646.7969,-434351.6875
56034,211816.9844,-434330.8125
134259,211549.4375,-436006.0625
134257,210790.9219,-437224
135332,216402.4063,-392775.25
134504,212287.6875,-433143.8125
134186,211556.5313,-436406.0313
134024,210048.8438,-439755.9688
134251,211532.7031,-435187.7813
134250,211524.9219,-434778.2813
136949,114233.8281,-425650.375
136011,221913.4063,-376346.9375
138488,102017.0156,-355141.5
137171,208525.25,-441627.1875
135463,216047.2188,-394098.0625
135373,216332.8281,-391170.2188
135829,206618.0938,-443726.5
135538,208109.9688,-441631.3125
124222,105378.7578,-431274.0313
124220,97342.23438,-440255.5938
129920,214887.1094,-387970.6563
124224,107593.8906,-429763.9063
124171,118820.1875,-400488
122512,215319.0469,-457930.875
124204,108795.4453,-428862.9063
124198,111526.6875,-426569.5313
132086,240969.875,-480873.1875
131916,224071.3373,-510089.0854
134017,210093.5469,-441360.5625
133992,205784.3281,-444307.3438
129928,210023.5938,-438946.125
129926,217239,-414946.625
130847,204960.3125,-449627.5
129948,218672.5469,-403619.4375
151794,109964.4766,-427866.1563
151100,190358.0469,-352747.125
154348,214151.9531,-428500.0313
154300,214147.4219,-428480.875
150840,210069.8438,-440561.4688
150479,122334.6953,-354323.4063
151098,214809.8906,-363511.125
150925,211574.6719,-436786.0938
207534,224242.4874,-510541.5657
154438,102198.4297,-355118.25
154351,214145.4531,-428472
154754,224012.2656,-510146.25
154440,102211.2969,-354674.4688
141214,214927.2656,-425867.3438
139418,224027.6719,-510137.0938
141679,218256.1094,-361825.2813
141441,212974.8906,-431537.5
138669,167060.4688,-353311.75
138668,167152.6719,-352872.5
138673,167184.9844,-352869.7813
138672,167278.7813,-353304.5625
149343,165858.4375,-353351.375
149341,161090.1875,-353645.875
149368,140080.5469,-354041.875
149366,143307.3125,-353944.1563
142145,101421.7891,-433514.875
141727,215486.0156,-389770.25
149339,156202.375,-353696.4688
149335,168497.9375,-353356.0938
5943,192810.4375,-477884.5
5942,191873.6406,-479559.9063
5945,197047.1875,-477199.9375
5944,195010.0938,-478203.9688
5939,204150.8906,-471133.3438
5938,202979.4844,-472752.5938
5941,194768.0938,-480711.0313
5940,193532.7031,-480398.7813
5951,195203.375,-476209.7813
5950,195242.2813,-474918.0313
5953,194228.4688,-473847.8125
5952,193687.9844,-474999.4375
5947,195645.5313,-479146.9063
5946,195559.5625,-477221
5949,193321.9531,-476693.2813
5948,193441.0781,-476017.0938
5927,208458.5035,-482016.684
5926,206225.2969,-480272.2188
5929,210099.7969,-485280.9063
5928,213374.0227,-479058.9931
5923,205263.4531,-477297.875
5922,204568.5313,-479073.4688
5925,203599.5313,-480244.2813
5924,201724.2031,-479592.8438
5935,204194.6406,-473759.625
5934,208455.5156,-477298.5938
5937,202263.0156,-473711.8438
5936,203006.4219,-475137.3438
5931,206996.125,-473144.1875
5930,215856.7031,-477628.0625
5933,206360.0877,-475001.1
5932,207995.6719,-475030.0625
5975,202772.625,-481279.5625
5974,212629.3594,-482046.625
5977,193548.125,-477479.9688
5976,196549.6563,-487848.7813
5971,202903.0156,-483844.2188
5970,205759.7344,-472118.25
5973,211729.0156,-483646.4375
5972,206056.6875,-478179.9375
5983,206518.2813,-468717.0313
5982,198815.5625,-471735.7188
5985,195618.6875,-472661.8438
5984,196014.5156,-473829.125
5979,197263.75,-473270.4063
5978,196615.3125,-478283.9063
5981,196500.0313,-473131.9375
5980,197943.1719,-473158.1563
5959,198454.9531,-469921.375
5958,195944.375,-469435.9063
5961,201596.9688,-471236.7813
5960,199751.9375,-469931.2813
5955,195033.375,-471285.4688
5954,194315.5625,-472491.4688
5957,196763.5625,-470333.2188
5956,196387.5938,-472191.1875
5967,197922.8164,-476916.8465
5966,197448.625,-474816.875
5969,202872.2344,-470039.0313
5968,199684.3438,-477534.3438
5963,201239.0625,-472136.5938
5962,200250.4688,-471443.4688
5965,198365.7813,-474435.625
5964,199659.5474,-474773.3922
6007,212917.6719,-501858.875
6006,214835.9688,-501975.7813
6009,215288.5469,-499786.9063
6008,213311.6875,-500045.0625
6003,220632.2813,-505895.9375
6002,220658.3438,-503381.0313
6005,217465.8438,-503524.375
6004,218377.9844,-500944.3125
6015,207476.1875,-494814.1563
6014,211796.7656,-495017.9688
6017,215385.7656,-485530.2188
6016,223589.5612,-492552.7457
6011,210967.9688,-498971.6875
6010,216966.5,-498502.9688
6013,214323.8906,-496159.25
6012,213127.7188,-497553.6563
5991,197540.2656,-470800.25
5990,197736.4688,-471994.9688
5993,197049.7656,-471676.1563
5992,198657.2344,-473108.2188
5987,196436.5781,-475428.75
5986,194607.7656,-472983
5989,200251.4844,-472964.9688
5988,201244.5156,-473470.0938
5999,199753.2813,-480370.25
5998,198455.3594,-481108.1563
6001,222741.7031,-508607.9375
6000,216097.2188,-501820.4688
5995,197748.1719,-481216.4375
5994,196781.8906,-479523.625
5997,199203.0938,-480142.0313
5996,198603.5938,-479764.0938
6039,211333.375,-489290.0313
6038,213330.9844,-489309.1563
6041,214298.1719,-488055.8438
6040,212499.4219,-487335.4063
6035,210207.125,-491675.6563
6034,213087.5,-492273.4688
6037,214962.4688,-490724.5625
6036,211090.25,-490887.625
6047,210731.2656,-487819.625
6046,215622,-479853.2188
6049,211541.0625,-485784.4063
6048,212567.0313,-484614.7813
6043,216825.8438,-493509.0625
6042,216959.9375,-489947.2813
6045,219501.0469,-478793.0313
6044,223065.5313,-477892.9375
6023,217788.3906,-483562.75
6022,214270.7344,-483875
6025,216729.3438,-481437.1563
6024,216862,-483110.3438
6019,214877.8281,-486887.5313
6018,213252.6563,-482912.3438
6021,214762.4531,-481714.1875
6020,215500.0313,-484609.125
6031,218667.3906,-485475.8438
6030,219849.0781,-483604.3438
6033,218239.1719,-488068.1875
6032,216609.1563,-486799.2188
6027,224352.875,-486500.0625
6026,220044.2188,-481781
6029,221083.9219,-485614.7813
6028,223059.625,-482732.2813
4945,169948.9844,-431200.4375
4944,171651.3125,-432700.4688
4947,170388.8281,-435308.5
4946,169500.5156,-432643.5938
4941,177520.6875,-430739
4940,176673.8594,-432075.4375
4943,173271.2031,-433559.6563
4942,172338.1719,-433809.0938
4953,177378.1875,-433502.1875
4952,174968.4688,-434807.6563
4955,173643.8125,-434951.5313
4954,176423.7049,-436114.2811
4949,171880.8281,-434690.4375
4948,170521.0625,-434023.4688
4951,175876.3125,-434705.1563
4950,171967.0781,-436153.6875
4929,178305.875,-435783.1875
4928,179697.2969,-435496.3438
4931,173744.875,-423479.1563
4930,169371.4063,-422081.9375
4925,181829.3906,-433278.5938
4924,183464.8438,-433432.75
4927,183533.3594,-435149.5313
4926,177500.0781,-434782.0938
4937,176929.3438,-428960.4375
4936,176652.9375,-427205.125
4939,173086.7188,-429090.5625
4938,174587.4688,-428812.5
4933,171404.7813,-427182.4063
4932,171296.8594,-422939.5938
4935,174165.1719,-427403.9375
4934,172702.1719,-427615.3438
4977,178793.9375,-430996.6563
4976,180596.375,-430731.2188
4979,180536.4375,-433972.1875
4978,178983.3906,-432628.3438
4973,183533.0781,-430438.125
4972,178862.4375,-429999.125
4975,180429.4063,-432165.4688
4974,182190.5,-431108.2188
4985,174425.9531,-432743.625
4984,175175.2344,-430234.625
4987,169121.4844,-425484.1563
4986,175606.0625,-432614.5625
4981,182147.8281,-434763.2813
4980,179080.7813,-433920.8125
4983,173305.0781,-431191.6563
4982,181396.2813,-435861.1875
4961,169946.8594,-427513.2813
4960,183533.3594,-431403.4063
4963,171115.5781,-427887.2188
4962,170543.1875,-428023.2813
4957,170316.9531,-436349.1875
4956,173802.8281,-436044.625
4959,190357.7656,-432728.4688
4958,189016.7188,-436944.4375
4969,169799.5,-429403.7188
4968,170709.2031,-428734.3438
4971,178988.0625,-428679.6563
4970,171589.8906,-430317.125
4965,172347.4063,-428749.75
4964,171705.1406,-427822.8438
4967,171315.8281,-428648.125
4966,171990.2031,-428799.0313
5012,187872.1923,-441760.4172
5011,192804.6094,-444098.4375
5014,206334.1563,-436189.125
5013,210493.375,-428322
5008,193815.9375,-442389.3438
5007,200621.4219,-432594.0313
5010,190565.5625,-448042.1563
5009,188794.6406,-445052.3438
5020,208261.875,-435809.1875
5019,206950.0625,-438812.75
5022,209949.6406,-435241.25
5021,209793.0469,-436394.375
5016,204216.625,-436344.4063
5015,207022.0625,-437320.9688
5018,200254.875,-438202.7188
5017,204634.3906,-439288.6875
4993,176039.5156,-425961.25
4992,173949.3438,-426273.6563
4995,188104.5781,-435357.1563
4994,173648.3125,-425063.8438
4989,171250.6875,-425098.25
4988,170496,-426296.375
4991,172040.9219,-426285
4990,170040.7188,-424580.75
5004,199764.6563,-430712.6875
5003,195217.4219,-443200.8125
5006,200613.5781,-434853.5
5005,197843.5781,-431869.7813
5000,186800,-442369.9688
4996,189071.7344,-434702.4063
5002,202586.6563,-432086.1563
5001,196487.7813,-442336.3438
5044,186450.1719,-441220.9375
5043,194032.3438,-431459.0625
5046,192086,-432115.9063
5045,186225.25,-440134.8438
5040,196169.8125,-433477.2813
5039,198232.2188,-433490.5313
5042,194981.8438,-431304.4688
5041,196218.1719,-431790.6563
5052,210337.5781,-432469.6563
5051,208001.9219,-431917.75
5054,210037.625,-433937.4375
5053,206438.1406,-431757.75
5048,196997.7969,-427114.5938
5047,193352.2344,-431909.5
5050,210597.5469,-430729.9063
5049,197199.3281,-429775.9063
5028,206226.1719,-440184.5625
5027,202798.6563,-440048.5938
5030,204314.4375,-441708.3438
5029,203238.5938,-443100.1563
5024,197923.1563,-443608.0313
5023,209101.7656,-437888.875
5026,201012.5,-441946.625
5025,198215.3125,-445255.8438
5036,196006.4063,-440817.125
5035,197251.7969,-439041.7813
5038,196673.2656,-435416.0313
5037,196399.4688,-436811.5625
5032,199411.1406,-447463.5313
5031,200568.7813,-444426.4375
5034,198369.125,-440878.9688
5033,202321.9688,-445559.25
4812,182257.5156,-449093.7813
4811,181285.6563,-447381.25
4814,180685.2656,-448570.375
4813,181726.9375,-449651.7188
4808,180395.1563,-446242.4375
4807,179872.0781,-445296.8125
4810,182647.125,-448186.125
4809,181285.6563,-446199.625
4820,175297.0781,-448293.6563
4819,176030.2813,-448802.3438
4822,176574.0313,-450974.1563
4821,177181.9531,-449313.5
4816,178160.6875,-446920.5
4815,179710.0781,-447145.6563
4818,176101.1094,-447034.8125
4817,177807.6719,-447952.3438
4777,174185.7656,-462068.0938
4776,175497.5625,-462154.3125
4779,168511.1875,-457917.1563
4778,166541.1094,-458172.3438
4773,168567,-470487.2188
4772,167814.375,-470062.7813
4775,174271.2031,-460274.5938
4774,176258.1563,-460516.0938
4804,177148.0781,-444925.4688
4803,176661.5469,-446040.1875
4806,178847.875,-444463.5625
4805,178730.8594,-446009.375
4800,183713.1719,-449500.5
4780,175707.3539,-459715.2545
4802,175842.1094,-444965.6563
4801,177162.1406,-443737.9688
4848,177760.875,-452546.8125
4843,180541.5,-456118.8125
4850,175691.5625,-452402.0625
4849,176805.5938,-452871.5313
4840,182750.6094,-454324.125
4839,183552.0938,-454422.9375
4842,181121.0938,-454886.9688
4841,181867.3906,-454292.3438
4856,171776.2031,-452548.9688
4855,173662.2813,-452808.5313
4858,170755.875,-452092.5
4857,172424.3906,-451582.9688
4852,173803.9375,-448762.3125
4851,175095.2344,-450005.125
4854,174447.5156,-451305.8438
4853,173083.3594,-450597.5938
4828,182093.2031,-451412.75
4827,182543.6406,-452853.2813
4830,185665.4531,-450973.2813
4829,182920.5156,-450725.5313
4824,179953.3438,-450141.8438
4823,181098.1563,-450288.125
4826,180193.5313,-452706.9375
4825,181054.1406,-452476.875
4836,184796.3438,-455841.125
4835,186251.9844,-453965.9063
4838,183235.9219,-456937.9375
4837,183028.1563,-455524.3125
4832,184603.6875,-452660.125
4831,184081.3594,-451705.375
4834,186166.3594,-452493.125
4833,184556.5781,-453850.3125
4881,173736.1875,-456245.0625
4880,172656.3281,-456416.7188
4883,181255.9063,-457455.25
4882,172864.9844,-457437.125
4877,169682.3932,-455864.2961
4875,170909.6563,-455788.125
4879,170609.4219,-457113.5938
4878,182749.875,-446584.9375
4889,178527.625,-449784.6563
4888,179103.4531,-448355.8438
4891,178924.8594,-452525.25
4890,177964.1094,-451210.375
4885,178543.0938,-457675.1875
4884,179780.9063,-457563.0313
4887,174435.1875,-447198
4886,177215.8281,-457495.2813
4864,176878.3125,-454742.9688
4863,176535.4531,-454066.5313
4866,179103.4531,-454345.125
4865,178062.2813,-454351.5
4860,171195.25,-453478.9688
4859,169918.625,-452817.4688
4862,175299.9219,-454382.5313
4861,173338.7344,-454078.0938
4872,174583,-456543.7813
4871,175676.1563,-455937.1563
4874,172476.6563,-455407.4375
4873,173730.0313,-454723.875
4868,178216.2969,-456350.4688
4867,180110.3906,-455225.8125
4870,176926.375,-455931
4869,178225.9219,-455410.3438
4913,189604.25,-435451.375
4912,190513.821,-434036.8747
4915,168776.0781,-434049.3438
4914,191172.6406,-435328.75
4909,187360.8438,-433340.6875
4908,187110.2656,-435964.5313
4911,188007.3281,-432617.1563
4910,187279.5,-434188.375
4921,185644.5625,-430215.8438
4920,168672.5781,-436760.2813
4923,182236.1094,-428787.5
4922,180617.7813,-428937.3438
4917,167781.3906,-435279.75
4916,190182.2344,-437176.75
4919,168592.0938,-436030.0625
4918,169348.1563,-434808.2813
4897,170091.9375,-454770.25
4896,169420.0156,-453436.875
4899,180185.3594,-443960.4688
4898,171116.1406,-454466.0313
4893,184693.5938,-441721.3438
4892,186380.4219,-449406.3125
4895,186427.5156,-445433.25
4894,186367.5781,-443703.5938
4905,185268.7656,-427403.7188
4904,180030.4531,-426965.4688
4907,184362.2969,-428969.3438
4906,183313.9531,-427069.8125
4901,189268.7969,-428203.7188
4900,186958.4063,-431521.125
4903,179946.9688,-425532.4063
4902,187223.5625,-428335.9063
5812,187522.1875,-468434.125
5811,187380.9063,-469928.4375
5814,185804.7031,-461242.875
5813,186119.125,-468608.375
5808,187489.4844,-461149.75
5807,187553.1875,-462382.5
5810,187870.6719,-466805.125
5809,186585.8125,-463613.7813
5820,185946.0313,-476540.0938
5819,185999.25,-466861.9688
5822,186231.6406,-465237.4375
5821,186003.2813,-474933.6563
5816,191362.2656,-463500.1875
5815,192652.9063,-465191.5313
5818,189582.6875,-462190.625
5817,189902.7188,-463373.8438
5796,202507,-460747.5
5795,206357.7969,-462060.9688
5798,186179.5156,-458480.3438
5797,212812.9688,-462966.7813
5792,202731.6875,-464135.1875
5791,207559.6719,-462805.6563
5794,207911.9063,-459345.7813
5793,205731.0469,-460550.25
5804,186676.8906,-471084.6875
5803,186176.8594,-481046.75
5806,187354.7813,-479319.1563
5805,186309.75,-472925.1875
5800,188702.3438,-483068.6563
5799,186258.0469,-456783.7188
5802,185482.5469,-478444.9688
5801,187430.7344,-481736.4375
5844,187206.8906,-475370.125
5843,188761.7656,-473242.5625
5846,188804.6563,-474702.125
5845,192154.5469,-474672.8438
5840,192374.5313,-473112.5
5839,191170.1719,-473154.2188
5842,189967.7031,-473201.8438
5841,193112.4844,-473047.0938
5852,188778.6406,-478620.4375
5851,190045.2031,-479444.4688
5854,183414.8438,-477529.375
5853,185062.8906,-480573.6875
5848,190561.5938,-476652.3125
5847,190898.3633,-477622.4161
5850,189362.6094,-481323.9063
5849,188866.7813,-476438.0938
5828,190482.9531,-468426.625
5827,189090.6719,-467792.25
5830,193968.5938,-468245.875
5829,192342.8594,-468285.2188
5824,187282.0781,-477304.3438
5823,187039.3594,-465217.3125
5826,188393.4844,-463760.4375
5825,188226.6875,-465178.6875
5836,192138.1875,-471926.3125
5835,188705.9375,-471626.9688
5838,187545.6719,-473225.3438
5837,193320.4688,-470906.0938
5832,189473.6094,-470391.25
5831,194252.9219,-469771.1563
5834,190317.3125,-471578.75
5833,191898.5938,-470717
5876,179854.2656,-465243.0313
5875,185019,-465280.1563
5878,183382.7031,-464526.5625
5877,180167.9688,-463511.4063
5872,180233.1875,-468938.125
5871,179653.3281,-466588.1563
5874,183135.2485,-465798.9706
5873,181965.1719,-468037.8125
5887,189681.3594,-469580.5
5884,182461.9844,-461766.5625
5889,184968.3438,-463665.625
5888,183408.7813,-466913.7188
5880,181522.6406,-463688.7813
5879,183507.7188,-462829.2813
5882,180834.4063,-461387.4688
5881,184079.625,-460977.4688
5860,181933.75,-470634.0625
5859,182671.6662,-473368.0175
5862,182836.4375,-475056.0625
5861,184086.2813,-473050.625
5856,176021.5,-472577.5938
5855,182194.0625,-476072.0625
5858,177211.7656,-470174.1875
5857,179714.3594,-475141.2188
5868,177623.7813,-467961.5313
5867,184421.9844,-476506.9688
5870,183391.9531,-468610.0625
5869,184793.1094,-467638.5313
5864,184463.5469,-471204.4375
5863,183113.3438,-470314.5313
5866,184814.3125,-474919.625
5865,185402.0938,-470142.375
5911,191380.4219,-483801.125
5910,193688.0313,-484390.9688
5913,192646.75,-483543.4063
5912,191555.9219,-481985.2188
5907,200260.8281,-483578.875
5906,200932.6563,-481811.75
5909,194852.0156,-482969.4688
5908,197897.0938,-484507.9063
5919,197115.3906,-486345.9688
5918,196622.1406,-485021.9063
5921,204432.7969,-476093.9063
5920,202801.6719,-478264.4688
5915,191685.625,-485517.8438
5914,193318.4063,-482603.2188
5917,195036.8281,-485219.2188
5916,193242.1094,-485968
5895,195268.1563,-468761.5938
5894,195358.3906,-467952.4688
5897,192272.8125,-466273.5313
5896,194566.5,-466682.3438
5891,181916.3594,-473442.2813
5890,192264,-469450.5313
5893,192877.625,-467072.5625
5892,190410.0781,-466830.3125
5903,197542.8594,-479774
5902,192334.1563,-487547.375
5905,196021.625,-481661.9375
5904,198534.8281,-486598.0313
5899,191189.5156,-465019.625
5898,189815.1719,-465133
5901,200062.625,-487529.0625
5900,204825.9531,-488649.2188
5076,192173.0938,-438975.5625
5075,193970.5156,-438670.8438
5078,193656.9531,-441369.1875
5077,192566.1406,-442195
5072,189615.6406,-441782.625
5071,191158.6094,-442471.0625
5074,191305.5938,-439507.25
5073,191267.75,-440622.8125
5084,208809.7969,-439324.6875
5083,201813.8125,-439077.125
5086,193665.375,-429873.3125
5085,208757.8125,-440552.5
5080,194907.7813,-447675.5
5079,195944.5781,-444575.375
5082,203938.5,-437612.9375
5081,196131.5938,-445999.75
5060,193887.0313,-436956.375
5059,194381.2188,-435588.2813
5062,191690.0469,-437957.125
5061,192159.8438,-436626.0938
5056,192923.8594,-435137.8125
5055,206777.6875,-434542.4063
5058,194616.2656,-434338.3125
5057,192540.6875,-433618.3438
5068,189633.7344,-440561
5067,188238.5156,-440028.0938
5070,189982.1406,-439405.5625
5069,188559.6094,-438696.625
5064,202131.5469,-430318.5313
5063,204574.4063,-431729.75
5066,186902.75,-438944.9375
5065,187563.75,-437892.6563
5710,201330.8281,-469714.1563
5709,202756.4531,-468340.1563
5712,183340.5156,-459158.875
5711,184750.4063,-457842.4688
5705,197777.0599,-465061.0675
5704,196194.5156,-466642.625
5707,194923.2344,-464441.8438
5706,195606.4375,-465344.25
5721,193343.4219,-462195.625
5720,193214.5313,-463204.8125
5723,191622.4063,-462251.6875
5722,192640.9531,-461070.8125
5714,187392.5781,-459386.9688
5713,184917.1719,-459268.2188
5719,193436.7969,-464147.8125
5715,182003.3125,-460324.0313
5092,188556.1563,-443625.875
5091,205074.1875,-428697.6563
5095,188940.375,-446337.4688
5093,199856.7344,-428134.1563
5088,191682.7344,-428398.5
5087,191763.2813,-430399.2813
5090,195161.0313,-428676.7813
5089,193821.5156,-427253.0938
5701,199549.241,-459568.2423
5700,194581.4375,-459458.75
5703,196802.6875,-468247.1875
5702,198063.7126,-468794.7584
5097,193850.2813,-447354.4063
5096,191709.375,-445480.7188
5099,194407.7188,-445282
5098,193736.4531,-446001.8438
5746,188249.6094,-450907.625
5744,200305.3281,-468222.9375
5748,188090.8594,-452438.7813
5747,189784.1875,-452613.1563
5741,199896.8594,-465389.4688
5740,199077.8125,-466675.875
5743,198964.7969,-468177.0625
5742,199804.25,-463647.2188
5754,194551.0938,-451036.75
5753,193378.7969,-451685.1563
5756,188586.5156,-456801.9688
5755,191208.4375,-454322.3125
5750,191991.8594,-451066.8125
5749,190254.1094,-450895.7813
5752,195176.2969,-452828.8125
5751,191513.9688,-452489.375
5729,195969.2656,-461440.5313
5728,192671.9844,-459361.4375
5731,194112.4688,-460619.5
5730,194400.0781,-461369.9063
5725,191297.1719,-460656.2188
5724,191285.9688,-461371.7813
5727,189125.0156,-460645.1563
5726,189910.0313,-461471
5737,197128.125,-467365.3125
5736,196251.9688,-463349.7813
5739,201840.7031,-467455.7188
5738,201364.1875,-465280.4688
5733,197501.4375,-461384.7188
5732,194766.8125,-462527.75
5735,200029.9063,-461699.75
5734,198808.375,-462048.9688
5780,191462.1563,-459385.75
5779,190574.5313,-459653.25
5782,193425.8438,-453482.5313
5781,197259.6094,-453110.6563
5774,202367.8906,-462346.3125
5773,205094.3594,-465759.6875
5778,188854.0156,-459464.8125
5775,203136.4376,-459335.8962
5788,204380.0156,-457725.7188
5787,206335.5625,-455121.9063
5790,200453.1719,-458138.4688
5789,202565.8906,-457994.5625
5784,193991.25,-456078.5
5783,191449.9844,-456029.8438
5786,201965.7344,-455134.2188
5785,206191.2031,-457203.7813
5762,194728.7188,-457973.4688
5761,196713.5313,-459363.4688
5764,195673.6563,-457117.7813
5763,192540.4531,-457662.625
5758,210679.9688,-456940.5938
5757,188495.3281,-454479.5625
5760,189918.6094,-458150.9688
5759,200886.9688,-456194.4688
5770,196937.9063,-456585.2813
5769,196804.8125,-455057.4688
5772,203077.375,-466234.1875
5771,205105.1875,-468362.2188
5766,198616.4219,-457392.5
5765,196902.0469,-457822.0625
5768,194708.625,-454455.25
5767,198522.8906,-455155.75
4310,143743.2031,-436889.8125
4309,148554.7344,-437991.25
4312,145041.5781,-438168.3438
4311,144600.5313,-436674.25
4306,146912.9531,-435932.9375
4305,149527.8438,-438246.6563
4308,147303.6875,-437137.7813
4307,148113.7597,-436787.5184
4318,143839.8438,-438507.8125
4317,151869.0938,-437468.4375
4320,146515.8594,-438986.9688
4319,145923.4844,-438326.375
4314,147683.0156,-438005.8438
4313,150374.75,-437954.7813
4316,153252.5156,-437446.75
4315,146953.5469,-438053.25
4291,168541.9531,-455317.3438
4290,165930.0313,-457240.2188
4293,166229.0156,-452844.6563
4292,168488.5938,-456630.75
4287,167767.0313,-453034.4063
4286,165186.5313,-453511.4375
4289,166128.4063,-456340.4063
4288,166588.3594,-455538.3438
4302,152750.6875,-436437.6563
4301,154912.625,-437397.9375
4304,149251.375,-437108.5938
4303,150622.7813,-437207.0625
4295,167249.5625,-454399.9375
4294,165993.2813,-454014.7188
4300,154861.0781,-436611.2813
4296,166895.9688,-452062.7188
4342,149062.7844,-436640.8488
4341,151787.7188,-435800.2188
4344,149508.5625,-433349.5625
4343,149015.3125,-434979.0938
4338,150130.3906,-435073.375
4337,150825.9688,-435075.7813
4340,152322.0938,-434799.25
4339,149079.9531,-435711.6563
4350,153673.8438,-433539.25
4349,152918.5625,-433609.8438
4352,154679.6875,-433348.6563
4351,154210.2969,-434192.1563
4346,151204.2656,-431506.9375
4345,145351.9219,-432192.5625
4348,152306.4375,-433885.3438
4347,151436.1406,-434132.3438
4326,154706.4688,-439706.3438
4325,149280.5469,-439271.4688
4328,153531.6406,-440654
4327,153512.9219,-439869.0938
4322,152886.3125,-438518.2188
4321,145462.7969,-439404.7813
4324,151374.125,-439479.375
4323,150199.6875,-439209.4688
4334,155395.4531,-435808.3438
4333,154142.25,-435756.8125
4336,153222.0781,-434947.4375
4335,156426.25,-435754.0938
4330,149751.0625,-440380.25
4329,148000.3281,-439690.9063
4332,151323.0625,-440347.4375
4331,152315.1406,-440365.6875
4403,138806.7188,-443301.9688
4402,139159.7344,-442974.4375
4405,141474.2969,-439513.5
4404,142322.25,-438447.1875
4372,146133.125,-438576.5625
4371,146312.5313,-438136.875
4401,141681.7344,-441595.1563
4400,136701.9688,-441349.8125
4411,142287.9688,-442504.8438
4410,139348.9688,-443862.4063
4413,138329.9844,-442264.7813
4412,139483.625,-441387.7188
4407,141958.3125,-439899.2813
4406,140116.8594,-438942.1563
4409,140648.1875,-441755.2813
4408,138220.7969,-441202.125
4358,155728.1406,-433109.9375
4357,155472,-432608.4063
4360,153154.2969,-429920.7813
4359,153714.6406,-432577.125
4354,156269.1719,-434192
4353,156138.1875,-433514.3125
4356,155434.9688,-434947.4375
4355,155258.5,-434156.875
4367,154372.8125,-439009.1875
4366,154711.8906,-438363.5938
4370,149356.9688,-429591.3438
4368,146778.2813,-429199.0625
4362,151644.0313,-438122.5625
4361,156420.8125,-435056.9688
4364,148906.6708,-436355.2315
4363,150710.3125,-436225.9375
4435,145909.7656,-445278
4434,146465.5938,-445433.375
4437,151406.3438,-444009.5625
4436,148301.3125,-446503.0938
4431,145981.4844,-449491.4688
4430,144388.3423,-449214.8237
4433,144983.4063,-445791.9688
4432,148342.2344,-447997.3438
4443,143686.4844,-443963.125
4442,145509.3438,-444375.5313
4445,154825.1563,-440817.125
4444,149274.2031,-445589.9063
4439,147077.7344,-444002.2188
4438,148480.3594,-443280.0313
4441,145061.0938,-443640.4063
4440,142728.8906,-444825.9063
4419,152938.9688,-445016.9063
4418,154395.3125,-445703.3125
4421,148134.1875,-445190
4420,152688.2813,-446347.9063
4415,139942.1719,-442293.9063
4414,140855.625,-440820
4417,141361.5938,-443688.2188
4416,140584.6406,-443048.7188
4427,142413.4688,-447686.5625
4426,142521.0469,-445780.0313
4429,146393.875,-447997.3438
4428,143865.7813,-447650.6875
